DATE,14TR_231_AGUA,14TR_232_PROD,FAILURE_SAP
4/1/2024 14:10:00,31.71,29.96,NORMAL
4/1/2024 14:20:00,31.92,29.99,NORMAL
4/1/2024 14:30:00,32.03,30.24,NORMAL
4/1/2024 14:40:00,32.53,30.28,NORMAL
4/1/2024 14:50:00,32.6,30.42,NORMAL
4/1/2024 15:00:00,32.75,30.73,NORMAL
4/1/2024 15:10:00,32.85,30.82,NORMAL
4/1/2024 15:20:00,33.03,31.04,NORMAL
4/1/2024 15:30:00,33.11,31.26,NORMAL
4/1/2024 15:40:00,33.25,31.11,NORMAL
4/1/2024 15:50:00,33.25,31.08,NORMAL
4/1/2024 16:00:00,33.28,31.04,NORMAL
4/1/2024 16:10:00,33.32,31.15,NORMAL
4/1/2024 16:20:00,33.36,30.97,NORMAL
4/1/2024 16:30:00,33.36,31.08,NORMAL
4/1/2024 16:40:00,33.36,31.16,NORMAL
4/1/2024 16:50:00,33.39,31.12,NORMAL
4/1/2024 17:00:00,33.29,31.18,NORMAL
4/1/2024 17:10:00,33.36,31.23,NORMAL
4/1/2024 17:20:00,33.36,31.3,NORMAL
4/1/2024 17:30:00,33.22,31.19,NORMAL
4/1/2024 17:40:00,33.22,31.3,NORMAL
4/1/2024 17:50:00,33.18,31.09,NORMAL
4/1/2024 18:00:00,32.97,30.98,NORMAL
4/1/2024 18:10:00,32.97,31.12,NORMAL
4/1/2024 18:20:00,33.08,31.02,NORMAL
4/1/2024 18:30:00,32.9,30.94,NORMAL
4/1/2024 18:40:00,32.97,30.8,NORMAL
4/1/2024 18:50:00,32.86,30.76,NORMAL
4/1/2024 19:00:00,32.86,30.51,NORMAL
4/1/2024 19:10:00,32.72,30.33,NORMAL
4/1/2024 19:20:00,32.72,30.51,NORMAL
4/1/2024 19:30:00,32.43,30.36,NORMAL
4/1/2024 19:40:00,32.43,30.36,NORMAL
4/1/2024 19:50:00,32.29,30.14,NORMAL
4/1/2024 20:00:00,32.32,30.1,NORMAL
4/1/2024 20:10:00,32.03,29.82,NORMAL
4/1/2024 20:20:00,31.96,29.88,NORMAL
4/1/2024 20:30:00,32.03,29.74,NORMAL
4/1/2024 20:40:00,31.88,29.67,NORMAL
4/1/2024 20:50:00,31.85,29.45,NORMAL
4/1/2024 21:00:00,31.77,29.45,NORMAL
4/1/2024 21:10:00,31.55,29.48,NORMAL
4/1/2024 21:20:00,31.56,29.2,NORMAL
4/1/2024 21:30:00,31.56,29.21,NORMAL
4/1/2024 21:40:00,31.44,29.05,NORMAL
4/1/2024 21:50:00,31.41,29.26,NORMAL
4/1/2024 22:00:00,31.27,28.9,NORMAL
4/1/2024 22:10:00,31.16,28.98,NORMAL
4/1/2024 22:20:00,31.16,28.97,NORMAL
4/1/2024 22:30:00,31.12,29.15,NORMAL
4/1/2024 22:40:00,31.09,29.08,NORMAL
4/1/2024 22:50:00,31.09,29.11,NORMAL
4/1/2024 23:00:00,31.16,29.07,NORMAL
4/1/2024 23:10:00,30.84,29.04,NORMAL
4/1/2024 23:20:00,30.8,28.97,NORMAL
4/1/2024 23:30:00,30.66,28.82,NORMAL
4/1/2024 23:40:00,30.59,28.9,NORMAL
4/1/2024 23:50:00,30.48,28.64,NORMAL
5/1/2024 00:00:00,30.23,28.68,NORMAL
5/1/2024 00:10:00,30.16,28.39,NORMAL
5/1/2024 00:20:00,29.98,28.5,NORMAL
5/1/2024 00:30:00,29.94,28.39,NORMAL
5/1/2024 00:40:00,29.98,28.39,NORMAL
5/1/2024 00:50:00,29.83,28.28,NORMAL
5/1/2024 01:00:00,29.73,28.21,NORMAL
5/1/2024 01:10:00,29.76,27.99,NORMAL
5/1/2024 01:20:00,29.65,28.09,NORMAL
5/1/2024 01:30:00,29.65,27.82,NORMAL
5/1/2024 01:40:00,29.51,27.78,NORMAL
5/1/2024 01:50:00,29.4,27.81,NORMAL
5/1/2024 02:00:00,29.36,27.66,NORMAL
5/1/2024 02:10:00,29.32,27.42,NORMAL
5/1/2024 02:20:00,29.22,27.31,NORMAL
5/1/2024 02:30:00,29.15,27.2,NORMAL
5/1/2024 02:40:00,28.93,27.23,NORMAL
5/1/2024 02:50:00,28.9,27.2,NORMAL
5/1/2024 03:00:00,29.01,27.12,NORMAL
5/1/2024 03:10:00,28.81,26.98,NORMAL
5/1/2024 03:20:00,29.04,27.16,NORMAL
5/1/2024 03:30:00,28.97,26.98,NORMAL
5/1/2024 03:40:00,28.89,27.01,NORMAL
5/1/2024 03:50:00,28.93,26.98,NORMAL
5/1/2024 04:00:00,28.92,27.05,NORMAL
5/1/2024 04:10:00,28.71,26.98,NORMAL
5/1/2024 04:20:00,28.82,26.65,NORMAL
5/1/2024 04:30:00,28.68,26.76,NORMAL
5/1/2024 04:40:00,28.85,26.72,NORMAL
5/1/2024 04:50:00,28.85,26.75,NORMAL
5/1/2024 05:00:00,28.57,26.72,NORMAL
5/1/2024 05:10:00,28.46,26.61,NORMAL
5/1/2024 05:20:00,28.35,26.47,NORMAL
5/1/2024 05:30:00,28.25,26.47,NORMAL
5/1/2024 05:40:00,28.21,26.4,NORMAL
5/1/2024 05:50:00,28.06,26.29,NORMAL
5/1/2024 06:00:00,27.99,26.32,NORMAL
5/1/2024 06:10:00,27.98,26.43,NORMAL
5/1/2024 06:20:00,27.96,26.3,NORMAL
5/1/2024 06:30:00,27.96,26.25,NORMAL
5/1/2024 06:40:00,27.88,26.1,NORMAL
5/1/2024 06:50:00,27.88,26.17,NORMAL
5/1/2024 07:00:00,27.88,26.03,NORMAL
5/1/2024 07:10:00,27.96,25.96,NORMAL
5/1/2024 07:20:00,27.78,26.03,NORMAL
5/1/2024 07:30:00,27.63,25.92,NORMAL
5/1/2024 07:40:00,27.66,25.89,NORMAL
5/1/2024 07:50:00,27.66,26.03,NORMAL
5/1/2024 08:00:00,27.99,26.1,NORMAL
5/1/2024 08:10:00,27.99,26.06,NORMAL
5/1/2024 08:20:00,27.99,26.02,NORMAL
5/1/2024 08:30:00,28.06,26.17,NORMAL
5/1/2024 08:40:00,28.03,26.03,NORMAL
5/1/2024 08:50:00,27.82,25.82,NORMAL
5/1/2024 09:00:00,27.99,25.79,NORMAL
5/1/2024 09:10:00,27.95,25.9,NORMAL
5/1/2024 09:20:00,28.03,26.15,NORMAL
5/1/2024 09:30:00,28.14,26.36,NORMAL
5/1/2024 09:40:00,28.31,26.57,NORMAL
5/1/2024 09:50:00,28.49,26.57,NORMAL
5/1/2024 10:00:00,28.71,26.79,NORMAL
5/1/2024 10:10:00,28.82,26.59,NORMAL
5/1/2024 10:20:00,28.85,26.9,NORMAL
5/1/2024 10:30:00,28.88,27.08,NORMAL
5/1/2024 10:40:00,28.89,27.01,NORMAL
5/1/2024 10:50:00,28.92,27.08,NORMAL
5/1/2024 11:00:00,29.03,27.19,NORMAL
5/1/2024 11:10:00,29.28,27.16,NORMAL
5/1/2024 11:20:00,29.43,27.3,NORMAL
5/1/2024 11:30:00,29.68,27.59,NORMAL
5/1/2024 11:40:00,29.97,27.6,NORMAL
5/1/2024 11:50:00,29.97,27.77,NORMAL
5/1/2024 12:00:00,30.07,27.74,NORMAL
5/1/2024 12:10:00,30.08,28.06,NORMAL
5/1/2024 12:20:00,30.44,28,NORMAL
5/1/2024 12:30:00,30.54,28.21,NORMAL
5/1/2024 12:40:00,30.65,28.61,NORMAL
5/1/2024 12:50:00,30.97,28.82,NORMAL
5/1/2024 13:00:00,31.23,28.94,NORMAL
5/1/2024 13:10:00,31.13,29.22,NORMAL
5/1/2024 13:20:00,31.22,29.33,NORMAL
5/1/2024 13:30:00,31.3,29.44,NORMAL
5/1/2024 13:40:00,31.44,29.51,NORMAL
5/1/2024 13:50:00,31.62,29.55,NORMAL
5/1/2024 14:00:00,31.66,29.64,NORMAL
5/1/2024 14:10:00,31.66,29.52,NORMAL
5/1/2024 14:20:00,31.81,29.84,NORMAL
5/1/2024 14:30:00,31.96,29.98,NORMAL
5/1/2024 14:40:00,32.03,30.13,NORMAL
5/1/2024 14:50:00,32.13,30.14,NORMAL
5/1/2024 15:00:00,32.21,30.36,NORMAL
5/1/2024 15:10:00,32.6,30.57,NORMAL
5/1/2024 15:20:00,32.64,30.57,NORMAL
5/1/2024 15:30:00,32.71,30.61,NORMAL
5/1/2024 15:40:00,32.93,30.79,NORMAL
5/1/2024 15:50:00,32.93,30.86,NORMAL
5/1/2024 16:00:00,33.04,31.05,NORMAL
5/1/2024 16:10:00,33.01,31.05,NORMAL
5/1/2024 16:20:00,33.22,31.19,NORMAL
5/1/2024 16:30:00,33.33,31.05,NORMAL
5/1/2024 16:40:00,33.33,31.13,NORMAL
5/1/2024 16:50:00,33.29,31.13,NORMAL
5/1/2024 17:00:00,33.3,31.24,NORMAL
5/1/2024 17:10:00,33.3,31.17,NORMAL
5/1/2024 17:20:00,33.19,31.27,NORMAL
5/1/2024 17:30:00,33.22,31.31,NORMAL
5/1/2024 17:40:00,33.05,31.28,NORMAL
5/1/2024 17:50:00,33.05,31.07,NORMAL
5/1/2024 18:00:00,33.05,31.1,NORMAL
5/1/2024 18:10:00,32.95,30.92,NORMAL
5/1/2024 18:20:00,32.94,30.92,NORMAL
5/1/2024 18:30:00,32.81,30.96,NORMAL
5/1/2024 18:40:00,32.76,30.85,NORMAL
5/1/2024 18:50:00,32.66,31.06,NORMAL
5/1/2024 19:00:00,32.62,30.77,NORMAL
5/1/2024 19:10:00,32.55,30.81,NORMAL
5/1/2024 19:20:00,32.66,30.84,NORMAL
5/1/2024 19:30:00,32.51,30.63,NORMAL
5/1/2024 19:40:00,32.48,30.63,NORMAL
5/1/2024 19:50:00,32.19,30.48,NORMAL
5/1/2024 20:00:00,32.01,30.31,NORMAL
5/1/2024 20:10:00,31.97,30.38,NORMAL
5/1/2024 20:20:00,31.97,30.41,NORMAL
5/1/2024 20:30:00,31.9,30.23,NORMAL
5/1/2024 20:40:00,31.72,30.01,NORMAL
5/1/2024 20:50:00,31.43,29.9,NORMAL
5/1/2024 21:00:00,31.25,29.86,NORMAL
5/1/2024 21:10:00,31.25,29.65,NORMAL
5/1/2024 21:20:00,31.29,29.55,NORMAL
5/1/2024 21:30:00,31.32,29.6,NORMAL
5/1/2024 21:40:00,31.32,29.63,NORMAL
5/1/2024 21:50:00,31.28,29.46,NORMAL
5/1/2024 22:00:00,31.17,29.46,NORMAL
5/1/2024 22:10:00,30.93,29.1,NORMAL
5/1/2024 22:20:00,30.91,29.13,NORMAL
5/1/2024 22:30:00,30.85,29.13,NORMAL
5/1/2024 22:40:00,30.85,28.98,NORMAL
5/1/2024 22:50:00,30.81,29.05,NORMAL
5/1/2024 23:00:00,30.84,28.88,NORMAL
5/1/2024 23:10:00,30.77,28.84,NORMAL
5/1/2024 23:20:00,30.7,28.91,NORMAL
5/1/2024 23:30:00,30.7,28.65,NORMAL
5/1/2024 23:40:00,30.7,28.77,NORMAL
5/1/2024 23:50:00,30.63,28.9,NORMAL
6/1/2024 00:00:00,30.77,28.72,NORMAL
6/1/2024 00:10:00,30.74,28.7,NORMAL
6/1/2024 00:20:00,30.59,28.58,NORMAL
6/1/2024 00:30:00,30.38,28.37,NORMAL
6/1/2024 00:40:00,30.38,28.15,NORMAL
6/1/2024 00:50:00,30.23,28.37,NORMAL
6/1/2024 01:00:00,30.2,28.18,NORMAL
6/1/2024 01:10:00,30.16,28.04,NORMAL
6/1/2024 01:20:00,30.01,27.93,NORMAL
6/1/2024 01:30:00,29.87,27.89,NORMAL
6/1/2024 01:40:00,29.87,27.89,NORMAL
6/1/2024 01:50:00,29.87,28,NORMAL
6/1/2024 02:00:00,29.87,27.89,NORMAL
6/1/2024 02:10:00,29.8,27.82,NORMAL
6/1/2024 02:20:00,29.83,27.89,NORMAL
6/1/2024 02:30:00,29.76,27.71,NORMAL
6/1/2024 02:40:00,29.65,27.56,NORMAL
6/1/2024 02:50:00,29.51,27.56,NORMAL
6/1/2024 03:00:00,29.51,27.49,NORMAL
6/1/2024 03:10:00,29.51,27.45,NORMAL
6/1/2024 03:20:00,29.51,27.73,NORMAL
6/1/2024 03:30:00,29.51,27.66,NORMAL
6/1/2024 03:40:00,29.51,27.52,NORMAL
6/1/2024 03:50:00,29.51,27.42,NORMAL
6/1/2024 04:00:00,29.54,27.34,NORMAL
6/1/2024 04:10:00,29.43,27.2,NORMAL
6/1/2024 04:20:00,29.25,27.26,NORMAL
6/1/2024 04:30:00,29.15,27.2,NORMAL
6/1/2024 04:40:00,29.08,27.16,NORMAL
6/1/2024 04:50:00,29.08,27.3,NORMAL
6/1/2024 05:00:00,29.08,27.3,NORMAL
6/1/2024 05:10:00,29.15,27.31,NORMAL
6/1/2024 05:20:00,29.07,27.19,NORMAL
6/1/2024 05:30:00,29,27.27,NORMAL
6/1/2024 05:40:00,29.14,27.26,NORMAL
6/1/2024 05:50:00,29.04,27.26,NORMAL
6/1/2024 06:00:00,29.22,27.09,NORMAL
6/1/2024 06:10:00,29.11,26.95,NORMAL
6/1/2024 06:20:00,29.11,26.87,NORMAL
6/1/2024 06:30:00,28.64,26.8,NORMAL
6/1/2024 06:40:00,28.47,26.93,NORMAL
6/1/2024 06:50:00,28.36,26.47,NORMAL
6/1/2024 07:00:00,28.31,26.72,NORMAL
6/1/2024 07:10:00,28.21,26.47,NORMAL
6/1/2024 07:20:00,28.39,26.19,NORMAL
6/1/2024 07:30:00,28.08,26.08,NORMAL
6/1/2024 07:40:00,28.21,26.15,NORMAL
6/1/2024 07:50:00,28.06,26.11,NORMAL
6/1/2024 08:00:00,27.92,25.82,NORMAL
6/1/2024 08:10:00,27.99,25.89,NORMAL
6/1/2024 08:20:00,27.81,25.64,NORMAL
6/1/2024 08:30:00,27.81,25.67,NORMAL
6/1/2024 08:40:00,27.81,25.67,NORMAL
6/1/2024 08:50:00,27.71,25.6,NORMAL
6/1/2024 09:00:00,27.31,25.46,NORMAL
6/1/2024 09:10:00,27.31,25.56,NORMAL
6/1/2024 09:20:00,27.28,25.49,NORMAL
6/1/2024 09:30:00,27.35,25.49,NORMAL
6/1/2024 09:40:00,27.28,25.49,NORMAL
6/1/2024 09:50:00,27.17,25.34,NORMAL
6/1/2024 10:00:00,26.95,25.27,NORMAL
6/1/2024 10:10:00,26.95,25.2,NORMAL
6/1/2024 10:20:00,26.88,25.2,NORMAL
6/1/2024 10:30:00,26.8,25.27,NORMAL
6/1/2024 10:40:00,26.8,25.27,NORMAL
6/1/2024 10:50:00,27.06,25.2,NORMAL
6/1/2024 11:00:00,27.13,25.13,NORMAL
6/1/2024 11:10:00,27.28,25.42,NORMAL
6/1/2024 11:20:00,27.52,25.27,NORMAL
6/1/2024 11:30:00,27.27,25.44,NORMAL
6/1/2024 11:40:00,27.31,25.59,NORMAL
6/1/2024 11:50:00,27.81,25.59,NORMAL
6/1/2024 12:00:00,27.81,25.73,NORMAL
6/1/2024 12:10:00,27.95,25.84,NORMAL
6/1/2024 12:20:00,28.17,25.95,NORMAL
6/1/2024 12:30:00,28.31,26.13,NORMAL
6/1/2024 12:40:00,28.35,26.1,NORMAL
6/1/2024 12:50:00,28.26,26.02,NORMAL
6/1/2024 13:00:00,28.35,25.96,NORMAL
6/1/2024 13:10:00,28.24,25.96,NORMAL
6/1/2024 13:20:00,28.28,25.89,NORMAL
6/1/2024 13:30:00,28.24,26.06,NORMAL
6/1/2024 13:40:00,27.99,25.92,NORMAL
6/1/2024 13:50:00,27.92,25.77,NORMAL
6/1/2024 14:00:00,27.84,25.7,NORMAL
6/1/2024 14:10:00,27.81,25.74,NORMAL
6/1/2024 14:20:00,27.73,25.74,NORMAL
6/1/2024 14:30:00,27.85,25.77,NORMAL
6/1/2024 14:40:00,27.81,25.84,NORMAL
6/1/2024 14:50:00,27.95,25.82,NORMAL
6/1/2024 15:00:00,28.02,26.02,NORMAL
6/1/2024 15:10:00,28.21,26,NORMAL
6/1/2024 15:20:00,28.32,26.25,NORMAL
6/1/2024 15:30:00,28.28,26.32,NORMAL
6/1/2024 15:40:00,28.49,26.32,NORMAL
6/1/2024 15:50:00,28.49,26.21,NORMAL
6/1/2024 16:00:00,28.53,26.18,NORMAL
6/1/2024 16:10:00,28.24,26.14,NORMAL
6/1/2024 16:20:00,28.24,25.96,NORMAL
6/1/2024 16:30:00,27.99,25.92,NORMAL
6/1/2024 16:40:00,27.81,25.76,NORMAL
6/1/2024 16:50:00,27.66,25.74,NORMAL
6/1/2024 17:00:00,27.52,25.56,NORMAL
6/1/2024 17:10:00,27.59,25.52,NORMAL
6/1/2024 17:20:00,27.49,25.63,NORMAL
6/1/2024 17:30:00,27.56,25.63,NORMAL
6/1/2024 17:40:00,27.49,25.7,NORMAL
6/1/2024 17:50:00,27.56,25.49,NORMAL
6/1/2024 18:00:00,27.63,25.92,NORMAL
6/1/2024 18:10:00,27.74,26.09,NORMAL
6/1/2024 18:20:00,27.81,25.87,NORMAL
6/1/2024 18:30:00,27.77,25.56,NORMAL
6/1/2024 18:40:00,27.48,25.47,NORMAL
6/1/2024 18:50:00,27.38,25.23,NORMAL
6/1/2024 19:00:00,27.34,25.19,NORMAL
6/1/2024 19:10:00,27.23,24.9,NORMAL
6/1/2024 19:20:00,27.05,25.09,NORMAL
6/1/2024 19:30:00,26.98,25.12,NORMAL
6/1/2024 19:40:00,26.86,24.9,NORMAL
6/1/2024 19:50:00,26.88,25.04,NORMAL
6/1/2024 20:00:00,27.02,25.04,NORMAL
6/1/2024 20:10:00,26.95,24.93,NORMAL
6/1/2024 20:20:00,26.69,24.87,NORMAL
6/1/2024 20:30:00,26.69,24.61,NORMAL
6/1/2024 20:40:00,26.69,24.74,NORMAL
6/1/2024 20:50:00,26.69,24.68,NORMAL
6/1/2024 21:00:00,26.69,24.75,NORMAL
6/1/2024 21:10:00,26.98,24.72,NORMAL
6/1/2024 21:20:00,26.8,24.97,NORMAL
6/1/2024 21:30:00,27.12,25.11,NORMAL
6/1/2024 21:40:00,27.16,25.13,NORMAL
6/1/2024 21:50:00,27.12,25.22,NORMAL
6/1/2024 22:00:00,27.19,25.35,NORMAL
6/1/2024 22:10:00,27.12,25.04,NORMAL
6/1/2024 22:20:00,27.23,25.21,NORMAL
6/1/2024 22:30:00,27.16,25.07,NORMAL
6/1/2024 22:40:00,27.16,25.33,NORMAL
6/1/2024 22:50:00,27.38,25.4,NORMAL
6/1/2024 23:00:00,27.37,25.4,NORMAL
6/1/2024 23:10:00,27.16,25.26,NORMAL
6/1/2024 23:20:00,27.16,25.11,NORMAL
6/1/2024 23:30:00,27.05,25.33,NORMAL
6/1/2024 23:40:00,27.05,25.19,NORMAL
6/1/2024 23:50:00,27.02,25.4,NORMAL
7/1/2024 00:00:00,26.95,25.29,NORMAL
7/1/2024 00:10:00,27.38,25.47,NORMAL
7/1/2024 00:20:00,27.45,25.26,NORMAL
7/1/2024 00:30:00,27.41,25.19,NORMAL
7/1/2024 00:40:00,27.3,24.94,NORMAL
7/1/2024 00:50:00,27.16,24.78,NORMAL
7/1/2024 01:00:00,26.95,24.93,NORMAL
7/1/2024 01:10:00,26.69,24.78,NORMAL
7/1/2024 01:20:00,26.47,24.68,NORMAL
7/1/2024 01:30:00,26.37,24.53,NORMAL
7/1/2024 01:40:00,26.23,24.57,NORMAL
7/1/2024 01:50:00,26.19,24.43,NORMAL
7/1/2024 02:00:00,26.23,24.57,NORMAL
7/1/2024 02:10:00,26.3,24.27,NORMAL
7/1/2024 02:20:00,26.19,24.25,NORMAL
7/1/2024 02:30:00,26.3,24.62,NORMAL
7/1/2024 02:40:00,26.62,24.67,NORMAL
7/1/2024 02:50:00,26.73,24.56,NORMAL
7/1/2024 03:00:00,26.69,24.57,NORMAL
7/1/2024 03:10:00,26.69,24.46,NORMAL
7/1/2024 03:20:00,26.62,24.6,NORMAL
7/1/2024 03:30:00,26.55,24.53,NORMAL
7/1/2024 03:40:00,26.52,24.54,NORMAL
7/1/2024 03:50:00,26.47,24.68,NORMAL
7/1/2024 04:00:00,26.52,24.57,NORMAL
7/1/2024 04:10:00,26.48,24.68,NORMAL
7/1/2024 04:20:00,26.69,24.78,NORMAL
7/1/2024 04:30:00,26.66,24.78,NORMAL
7/1/2024 04:40:00,26.76,24.89,NORMAL
7/1/2024 04:50:00,26.79,24.93,NORMAL
7/1/2024 05:00:00,27.05,24.9,NORMAL
7/1/2024 05:10:00,27.05,24.96,NORMAL
7/1/2024 05:20:00,27.23,25.11,NORMAL
7/1/2024 05:30:00,27.3,25.04,NORMAL
7/1/2024 05:40:00,27.3,25.04,NORMAL
7/1/2024 05:50:00,27.31,25,NORMAL
7/1/2024 06:00:00,27.19,24.97,NORMAL
7/1/2024 06:10:00,27.05,24.97,NORMAL
7/1/2024 06:20:00,26.73,24.75,NORMAL
7/1/2024 06:30:00,26.73,24.89,NORMAL
7/1/2024 06:40:00,26.62,24.71,NORMAL
7/1/2024 06:50:00,26.62,24.82,NORMAL
7/1/2024 07:00:00,26.48,24.71,NORMAL
7/1/2024 07:10:00,26.48,24.93,NORMAL
7/1/2024 07:20:00,30.44,25.96,NORMAL
7/1/2024 07:30:00,37.12,52.21,NORMAL
7/1/2024 07:40:00,37.26,61.97,NORMAL
7/1/2024 07:50:00,38.05,73.82,ALARMA
7/1/2024 08:00:00,36.83,76.82,ALARMA
7/1/2024 08:10:00,36.73,79.12,ALARMA
7/1/2024 08:20:00,36.72,80.53,ALARMA
7/1/2024 08:30:00,36.5,80.91,ALARMA
7/1/2024 08:40:00,36.52,80.69,ALARMA
7/1/2024 08:50:00,36.23,78.3,ALARMA
7/1/2024 09:00:00,35.87,75.98,ALARMA
7/1/2024 09:10:00,36.27,76.41,ALARMA
7/1/2024 09:20:00,36.87,77.44,ALARMA
7/1/2024 09:30:00,37.26,78.59,ALARMA
7/1/2024 09:40:00,37.48,79.52,ALARMA
7/1/2024 09:50:00,37.55,79.95,ALARMA
7/1/2024 10:00:00,37.59,79.71,ALARMA
7/1/2024 10:10:00,37.52,78.88,ALARMA
7/1/2024 10:20:00,37.41,78.42,ALARMA
7/1/2024 10:30:00,37.52,78.1,ALARMA
7/1/2024 10:40:00,37.59,77.95,ALARMA
7/1/2024 10:50:00,37.27,77.85,ALARMA
7/1/2024 11:00:00,37.06,77.14,ALARMA
7/1/2024 11:10:00,37.17,76.32,ALARMA
7/1/2024 11:20:00,37.35,77.78,ALARMA
7/1/2024 11:30:00,37.8,80.72,ALARMA
7/1/2024 11:40:00,37.88,82.4,ALARMA
7/1/2024 11:50:00,38.16,83.61,ALARMA
7/1/2024 12:00:00,38.09,84.58,ALARMA
7/1/2024 12:10:00,37.95,83.73,ALARMA
7/1/2024 12:20:00,37.74,81.65,ALARMA
7/1/2024 12:30:00,37.78,81.19,ALARMA
7/1/2024 12:40:00,37.49,80.22,ALARMA
7/1/2024 12:50:00,37.56,79.87,ALARMA
7/1/2024 13:00:00,37.96,81.76,ALARMA
7/1/2024 13:10:00,38.14,83.34,ALARMA
7/1/2024 13:20:00,38.03,84.03,ALARMA
7/1/2024 13:30:00,37.85,82.34,ALARMA
7/1/2024 13:40:00,37.78,81.7,ALARMA
7/1/2024 13:50:00,38.38,84.06,ALARMA
7/1/2024 14:00:00,38.28,84.21,ALARMA
7/1/2024 14:10:00,38.07,83.88,ALARMA
7/1/2024 14:20:00,38.25,84.24,ALARMA
7/1/2024 14:30:00,38.47,85.89,ALARMA
7/1/2024 14:40:00,38.11,84.17,ALARMA
7/1/2024 14:50:00,38.47,85.71,ALARMA
7/1/2024 15:00:00,38.65,87.04,ALARMA
7/1/2024 15:10:00,38.54,87.18,ALARMA
7/1/2024 15:20:00,38.65,87.68,ALARMA
7/1/2024 15:30:00,39.22,89.65,ALARMA
7/1/2024 15:40:00,38.86,89.87,ALARMA
7/1/2024 15:50:00,38.68,89.19,ALARMA
7/1/2024 16:00:00,38.41,85.26,ALARMA
7/1/2024 16:10:00,38.09,82.72,ALARMA
7/1/2024 16:20:00,37.66,80.19,ALARMA
7/1/2024 16:30:00,37.69,80.4,ALARMA
7/1/2024 16:40:00,38.12,80.65,ALARMA
7/1/2024 16:50:00,38.52,83.58,ALARMA
7/1/2024 17:00:00,38.09,84.58,ALARMA
7/1/2024 17:10:00,38.84,87.62,ALARMA
7/1/2024 17:20:00,38.38,86.98,ALARMA
7/1/2024 17:30:00,38.2,85.18,ALARMA
7/1/2024 17:40:00,37.99,83.44,ALARMA
7/1/2024 17:50:00,38.2,83.77,ALARMA
7/1/2024 18:00:00,38.13,84.66,ALARMA
7/1/2024 18:10:00,38.31,85.16,ALARMA
7/1/2024 18:20:00,38.24,86.02,ALARMA
7/1/2024 18:30:00,38.38,88.27,ALARMA
7/1/2024 18:40:00,38.85,92.17,ALARMA
7/1/2024 18:50:00,39.1,94.93,ALARMA
7/1/2024 19:00:00,38.35,92.28,ALARMA
7/1/2024 19:10:00,38.06,90.92,ALARMA
7/1/2024 19:20:00,37.63,88.52,ALARMA
7/1/2024 19:30:00,37.35,87.49,ALARMA
7/1/2024 19:40:00,37.06,84.38,ALARMA
7/1/2024 19:50:00,37.1,83.63,ALARMA
7/1/2024 20:00:00,37.35,84.44,ALARMA
7/1/2024 20:10:00,37.59,86.98,ALARMA
7/1/2024 20:20:00,38.02,88.12,ALARMA
7/1/2024 20:30:00,37.56,86.59,ALARMA
7/1/2024 20:40:00,37.63,85.3,ALARMA
7/1/2024 20:50:00,37.05,81.61,ALARMA
7/1/2024 21:00:00,36.83,79.03,ALARMA
7/1/2024 21:10:00,37.12,78.81,ALARMA
7/1/2024 21:20:00,37.3,79.07,ALARMA
7/1/2024 21:30:00,37.05,78.81,ALARMA
7/1/2024 21:40:00,36.8,77.59,ALARMA
7/1/2024 21:50:00,36.61,76.2,ALARMA
7/1/2024 22:00:00,36.54,74.73,ALARMA
7/1/2024 22:10:00,36.47,74.26,ALARMA
7/1/2024 22:20:00,36.62,73.65,ALARMA
7/1/2024 22:30:00,36.62,73.12,ALARMA
7/1/2024 22:40:00,36.15,69.79,ALARMA
7/1/2024 22:50:00,36.57,70.05,ALARMA
7/1/2024 23:00:00,36.79,71.97,ALARMA
7/1/2024 23:10:00,36.39,74.18,ALARMA
7/1/2024 23:20:00,35.82,75.82,ALARMA
7/1/2024 23:30:00,35.78,77.43,ALARMA
7/1/2024 23:40:00,35.67,78.25,ALARMA
7/1/2024 23:50:00,35.78,79.36,ALARMA
8/1/2024 00:00:00,35.41,79.92,ALARMA
8/1/2024 00:10:00,35.2,77.13,ALARMA
8/1/2024 00:20:00,35.17,75.92,ALARMA
8/1/2024 00:30:00,35.24,75.68,ALARMA
8/1/2024 00:40:00,35.59,75.95,ALARMA
8/1/2024 00:50:00,35.77,76.46,ALARMA
8/1/2024 01:00:00,35.95,77.59,ALARMA
8/1/2024 01:10:00,35.99,78.67,ALARMA
8/1/2024 01:20:00,35.7,79.56,ALARMA
8/1/2024 01:30:00,35.7,80.09,ALARMA
8/1/2024 01:40:00,35.52,79.3,ALARMA
8/1/2024 01:50:00,35.3,79.05,ALARMA
8/1/2024 02:00:00,35.59,79.77,ALARMA
8/1/2024 02:10:00,35.7,79.57,ALARMA
8/1/2024 02:20:00,35.58,79.77,ALARMA
8/1/2024 02:30:00,35.37,80.16,ALARMA
8/1/2024 02:40:00,35.56,81.34,ALARMA
8/1/2024 02:50:00,36.01,84.66,ALARMA
8/1/2024 03:00:00,36.05,85.16,ALARMA
8/1/2024 03:10:00,36.27,87.16,ALARMA
8/1/2024 03:20:00,36.44,88.96,ALARMA
8/1/2024 03:30:00,36.55,89.6,ALARMA
8/1/2024 03:40:00,36.59,89.92,ALARMA
8/1/2024 03:50:00,36.63,89.67,ALARMA
8/1/2024 04:00:00,36.73,89.74,ALARMA
8/1/2024 04:10:00,36.66,89.13,ALARMA
