datetime,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),Tlog (degC),CO2 (ppm)
2023-07-26 14:10:00,985.98,16.7,291.02,10.17,65.32,19.04,12.44,6.6,7.88,12.61,1179.36,4.85,7.09,214.6,0.0,0.0,824.88,1528.65,1562.48,29.8,410.6
2023-07-26 14:20:00,985.91,17.07,291.4,10.4,64.78,19.49,12.63,6.87,8.01,12.81,1177.69,3.54,6.44,214.9,0.0,0.0,805.12,1514.79,1554.87,30.07,410.3
2023-07-26 14:30:00,985.9,17.58,291.91,9.9,60.65,20.13,12.21,7.92,7.74,12.38,1175.8,3.88,6.43,232.7,0.0,0.0,784.39,1473.01,1566.49,30.29,410.1
2023-07-26 14:40:00,985.85,17.84,292.18,9.56,58.31,20.46,11.93,8.53,7.56,12.1,1174.82,2.6,4.74,244.7,0.0,0.0,786.9,1475.27,1502.1,30.5,410.0
2023-07-26 14:50:00,985.88,18.25,292.59,9.18,55.4,21.0,11.63,9.37,7.37,11.8,1173.33,2.91,5.03,225.7,0.0,0.0,552.44,1050.46,1525.07,30.73,410.0
2023-07-26 15:00:00,985.87,18.16,292.5,9.32,56.23,20.88,11.74,9.14,7.44,11.91,1173.64,3.03,5.57,245.3,0.0,0.0,740.65,1382.34,1494.66,30.97,409.7
2023-07-26 15:10:00,985.85,18.45,292.79,9.29,55.13,21.26,11.72,9.54,7.43,11.89,1172.45,3.35,5.57,243.3,0.0,0.0,743.21,1379.79,1451.64,31.19,409.5
2023-07-26 15:20:00,985.75,18.47,292.82,9.04,54.13,21.29,11.52,9.77,7.3,11.69,1172.34,4.34,6.53,232.2,0.0,0.0,660.17,1228.19,1392.85,31.42,410.1
2023-07-26 15:30:00,985.81,18.43,292.77,8.97,54.02,21.24,11.47,9.77,7.27,11.64,1172.6,3.53,6.98,237.6,0.0,0.0,486.49,916.41,1478.09,31.63,409.9
2023-07-26 15:40:00,985.8,18.57,292.92,9.05,53.82,21.42,11.53,9.89,7.31,11.7,1172.0,3.11,5.53,222.8,0.0,0.0,467.48,862.13,1447.59,31.76,410.1
2023-07-26 15:50:00,985.89,18.6,292.94,8.89,53.14,21.47,11.41,10.06,7.23,11.57,1172.04,3.16,5.83,245.1,0.0,0.0,439.17,815.67,1284.24,31.84,410.1
2023-07-26 16:00:00,985.96,18.62,292.95,8.98,53.4,21.49,11.48,10.02,7.27,11.64,1172.01,3.2,5.15,228.9,0.0,0.0,362.69,694.17,1218.13,31.9,410.2
2023-07-26 16:10:00,986.02,18.45,292.78,9.08,54.33,21.26,11.55,9.71,7.32,11.72,1172.73,2.83,4.32,238.1,0.0,0.0,198.49,388.89,469.88,31.93,410.0
2023-07-26 16:20:00,985.98,18.04,292.37,9.24,56.35,20.72,11.68,9.05,7.4,11.84,1174.28,3.96,7.65,231.1,0.0,0.0,281.96,548.54,1277.94,31.9,411.2
2023-07-26 16:30:00,986.06,18.31,292.63,9.47,56.27,21.08,11.86,9.22,7.52,12.03,1173.21,4.07,8.46,238.6,0.0,0.0,619.68,1125.22,1289.0,31.77,411.0
2023-07-26 16:40:00,986.14,18.22,292.54,9.17,55.45,20.96,11.62,9.34,7.36,11.79,1173.77,5.34,8.6,229.1,0.0,0.0,379.66,705.37,1031.56,31.67,411.1
2023-07-26 16:50:00,986.26,17.83,292.13,8.45,54.13,20.45,11.07,9.38,7.01,11.22,1175.74,2.92,5.06,244.2,0.0,0.0,154.5,314.81,335.32,31.6,410.7
2023-07-26 17:00:00,986.19,17.7,292.01,8.56,55.01,20.29,11.16,9.13,7.07,11.32,1176.14,2.3,4.81,231.3,0.0,0.0,361.99,676.3,1080.21,31.46,410.7
2023-07-26 17:10:00,986.06,18.83,293.15,8.89,52.37,21.78,11.4,10.37,7.23,11.57,1171.32,2.12,5.74,204.9,0.0,0.0,515.2,936.28,1073.64,31.29,410.3
2023-07-26 17:20:00,986.03,19.52,293.85,8.85,50.05,22.73,11.38,11.36,7.21,11.54,1168.54,3.08,5.38,250.3,0.0,0.0,378.55,695.45,760.19,31.28,410.5
2023-07-26 17:30:00,985.97,19.12,293.45,8.83,51.23,22.17,11.36,10.81,7.2,11.52,1170.07,4.49,7.16,227.5,0.0,0.0,345.09,632.52,676.14,31.38,410.8
2023-07-26 17:40:00,986.01,18.99,293.32,8.9,51.91,21.99,11.42,10.58,7.23,11.58,1170.61,3.28,6.16,237.2,0.0,0.0,321.85,586.16,606.47,31.48,410.7
2023-07-26 17:50:00,986.01,18.74,293.07,8.65,51.84,21.65,11.23,10.43,7.11,11.38,1171.7,4.32,7.17,218.7,0.0,0.0,251.67,459.14,580.22,31.52,411.1
2023-07-26 18:00:00,986.08,18.63,292.95,8.53,51.75,21.51,11.13,10.38,7.05,11.29,1172.27,4.31,7.84,222.5,0.0,0.0,301.29,529.55,565.79,31.49,410.6
2023-07-26 18:10:00,986.19,18.39,292.7,8.65,52.97,21.18,11.22,9.96,7.11,11.38,1173.33,3.94,7.34,239.7,0.0,0.0,157.05,297.49,521.23,31.41,410.6
2023-07-26 18:20:00,986.22,17.68,291.99,8.43,54.59,20.26,11.06,9.2,7.0,11.21,1176.3,2.45,4.37,238.6,0.0,0.0,80.82,167.54,179.71,31.29,411.1
2023-07-26 18:30:00,986.33,17.11,291.4,8.46,56.68,19.54,11.08,8.47,7.02,11.23,1178.74,2.71,5.45,254.0,0.0,0.0,94.96,183.9,209.82,31.08,411.2
2023-07-26 18:40:00,986.36,16.91,291.2,8.48,57.48,19.3,11.09,8.2,7.02,11.25,1179.58,3.09,5.09,259.7,0.0,0.0,93.1,178.91,181.12,30.79,411.2
2023-07-26 18:50:00,986.38,16.78,291.07,8.58,58.35,19.14,11.17,7.97,7.07,11.32,1180.1,2.85,4.84,259.4,0.0,0.0,76.73,148.84,170.29,30.47,411.6
2023-07-26 19:00:00,986.47,16.67,290.95,8.74,59.42,19.0,11.29,7.71,7.15,11.45,1180.59,2.62,4.59,251.4,0.0,0.0,64.91,122.83,128.6,30.14,411.6
2023-07-26 19:10:00,986.46,16.56,290.84,8.92,60.56,18.87,11.43,7.44,7.24,11.59,1180.97,2.28,3.97,249.6,0.0,0.0,63.02,115.83,130.77,29.81,412.1
2023-07-26 19:20:00,986.58,16.51,290.78,9.01,61.14,18.81,11.5,7.31,7.28,11.66,1181.28,1.54,3.39,263.8,0.0,0.0,42.48,79.25,90.12,29.52,412.3
2023-07-26 19:30:00,986.66,16.44,290.7,9.03,61.48,18.73,11.51,7.21,7.29,11.67,1181.66,1.57,3.22,244.9,0.0,0.0,40.67,72.67,76.38,29.26,412.8
2023-07-26 19:40:00,986.75,16.34,290.6,9.03,61.88,18.61,11.52,7.09,7.29,11.67,1182.18,1.14,1.93,254.6,0.0,0.0,25.54,52.98,65.27,29.03,413.7
2023-07-26 19:50:00,986.79,16.15,290.4,8.98,62.41,18.39,11.47,6.91,7.26,11.63,1183.02,1.27,2.67,257.7,0.0,0.0,11.0,31.45,39.63,28.83,413.9
2023-07-26 20:00:00,986.87,15.91,290.15,8.87,62.91,18.11,11.39,6.72,7.21,11.54,1184.14,1.25,1.74,254.9,0.0,0.0,5.52,20.2,25.03,28.61,414.0
2023-07-26 20:10:00,986.98,15.74,289.97,8.8,63.29,17.91,11.34,6.57,7.17,11.48,1184.99,1.65,2.57,252.3,0.0,0.0,1.79,11.03,15.41,28.37,414.2
2023-07-26 20:20:00,987.11,15.52,289.74,8.78,64.1,17.66,11.32,6.34,7.16,11.47,1186.06,1.88,2.6,250.0,0.0,0.0,0.0,4.79,7.12,28.09,414.7
2023-07-26 20:30:00,987.25,15.19,289.4,8.74,65.33,17.29,11.29,5.99,7.15,11.44,1187.6,2.48,3.28,244.5,0.0,0.0,0.0,1.72,2.86,27.8,415.9
2023-07-26 20:40:00,987.37,14.89,289.09,8.77,66.72,16.96,11.31,5.64,7.16,11.46,1188.97,2.68,3.5,240.5,0.0,0.0,0.0,0.0,0.0,27.49,417.6
2023-07-26 20:50:00,987.38,14.52,288.72,8.78,68.4,16.56,11.33,5.23,7.17,11.47,1190.51,2.18,3.52,238.6,0.0,0.0,0.0,0.0,0.0,27.17,419.0
2023-07-26 21:00:00,987.42,14.22,288.41,8.91,70.35,16.24,11.42,4.81,7.23,11.57,1191.75,2.56,3.62,234.5,0.0,0.0,0.0,0.0,0.0,26.85,421.2
2023-07-26 21:10:00,987.58,13.97,288.15,8.95,71.7,15.98,11.46,4.52,7.25,11.6,1192.97,2.32,3.7,232.8,0.0,0.0,0.0,0.0,0.0,26.54,421.4
2023-07-26 21:20:00,987.72,14.06,288.23,9.13,72.14,16.07,11.59,4.48,7.33,11.74,1192.7,1.77,3.38,238.5,0.0,0.0,0.0,0.0,0.0,26.25,420.7
2023-07-26 21:30:00,987.85,14.29,288.45,9.24,71.62,16.31,11.68,4.63,7.39,11.83,1191.86,2.24,3.64,246.4,0.0,0.0,0.0,0.0,0.0,26.02,419.8
2023-07-26 21:40:00,987.95,14.46,288.61,9.42,71.71,16.49,11.83,4.67,7.48,11.97,1191.21,1.6,2.69,245.2,0.0,0.0,0.0,0.0,0.0,25.85,419.6
2023-07-26 21:50:00,987.99,14.67,288.82,9.6,71.6,16.72,11.97,4.75,7.57,12.12,1190.33,2.25,3.67,239.9,0.0,0.0,0.0,0.0,0.0,25.73,418.6
2023-07-26 22:00:00,988.02,14.73,288.87,9.78,72.16,16.78,12.11,4.67,7.66,12.26,1190.05,1.76,3.32,239.0,0.0,0.0,0.0,0.0,0.0,25.65,419.0
2023-07-26 22:10:00,988.02,14.54,288.68,9.91,73.73,16.58,12.22,4.36,7.73,12.37,1190.79,2.01,3.47,245.1,0.0,0.0,0.0,0.0,0.0,25.57,418.7
2023-07-26 22:20:00,987.98,14.34,288.49,9.97,74.97,16.37,12.27,4.1,7.76,12.42,1191.55,1.55,3.41,240.7,0.0,0.0,0.0,0.0,0.0,25.47,418.8
2023-07-26 22:30:00,987.96,14.15,288.3,10.01,76.1,16.17,12.3,3.86,7.78,12.45,1192.29,2.12,3.93,238.7,0.0,0.0,0.0,0.0,0.0,25.34,419.0
2023-07-26 22:40:00,987.95,13.91,288.06,10.07,77.59,15.92,12.35,3.57,7.81,12.5,1193.26,2.26,3.62,248.4,0.0,0.0,0.0,0.0,0.0,25.2,419.6
2023-07-26 22:50:00,988.02,13.79,287.93,10.02,77.98,15.79,12.31,3.48,7.79,12.46,1193.86,2.35,4.0,245.5,0.0,0.0,0.0,0.0,0.0,25.04,419.4
2023-07-26 23:00:00,988.03,13.87,288.01,9.86,76.7,15.87,12.18,3.7,7.7,12.32,1193.6,2.41,3.0,246.4,0.0,0.0,0.0,0.0,0.0,24.87,418.9
2023-07-26 23:10:00,987.99,14.03,288.17,9.63,74.78,16.04,11.99,4.05,7.59,12.14,1192.97,2.32,2.91,244.0,0.0,0.0,0.0,0.0,0.0,24.72,418.6
2023-07-26 23:20:00,988.0,14.07,288.21,9.57,74.27,16.08,11.94,4.14,7.55,12.09,1192.84,2.23,2.81,240.6,0.0,0.0,0.0,0.0,0.0,24.58,419.0
2023-07-26 23:30:00,987.93,14.05,288.2,9.49,73.95,16.06,11.88,4.18,7.51,12.02,1192.87,2.48,2.87,243.7,0.0,0.0,0.0,0.0,0.0,24.46,419.4
2023-07-26 23:40:00,987.88,14.07,288.22,9.48,73.83,16.08,11.87,4.21,7.51,12.02,1192.73,1.87,2.59,237.6,0.0,0.0,0.0,0.0,0.0,24.38,420.0
2023-07-26 23:50:00,987.89,13.87,288.02,9.92,77.04,15.87,12.23,3.64,7.74,12.38,1193.41,1.0,1.97,186.6,0.0,0.0,0.0,0.0,0.0,24.33,426.6
2023-07-27 00:00:00,987.89,13.63,287.78,10.0,78.65,15.63,12.29,3.34,7.78,12.44,1194.38,1.48,2.65,185.8,0.0,0.0,0.0,0.0,0.0,24.32,430.3
2023-07-27 00:10:00,987.89,13.55,287.7,10.05,79.34,15.55,12.33,3.21,7.8,12.49,1194.69,1.26,2.27,206.8,0.0,0.0,0.0,0.0,0.0,24.34,431.2
2023-07-27 00:20:00,987.85,13.42,287.57,10.2,80.8,15.42,12.46,2.96,7.88,12.61,1195.13,1.31,2.99,189.0,0.0,0.0,0.0,0.0,0.0,24.34,433.7
2023-07-27 00:30:00,987.81,13.13,287.29,10.33,83.1,15.13,12.57,2.56,7.95,12.73,1196.24,1.67,2.65,215.8,0.0,0.0,0.0,0.0,0.0,24.29,435.7
2023-07-27 00:40:00,987.78,12.93,287.09,10.33,84.2,14.93,12.57,2.36,7.95,12.73,1197.04,1.3,2.37,194.9,0.0,0.0,0.0,0.0,0.0,24.23,434.6
2023-07-27 00:50:00,987.77,12.8,286.96,10.31,84.8,14.8,12.55,2.25,7.94,12.71,1197.58,0.77,2.16,241.9,0.0,0.0,0.0,0.0,0.0,24.14,433.5
2023-07-27 01:00:00,987.69,12.75,286.91,10.05,83.6,14.75,12.33,2.42,7.8,12.49,1197.79,0.65,1.51,186.2,0.0,0.0,0.0,0.0,0.0,24.05,431.3
2023-07-27 01:10:00,987.6,12.56,286.73,10.27,85.9,14.57,12.52,2.05,7.92,12.67,1198.39,1.23,2.06,179.5,0.0,0.0,0.0,0.0,0.0,23.97,437.8
2023-07-27 01:20:00,987.6,12.4,286.57,10.32,87.1,14.42,12.56,1.86,7.95,12.72,1199.04,1.6,2.39,175.7,0.0,0.0,0.0,0.0,0.0,23.89,438.0
2023-07-27 01:30:00,987.63,12.21,286.38,10.27,87.9,14.24,12.52,1.72,7.92,12.67,1199.9,1.72,2.63,196.2,0.0,0.0,0.0,0.0,0.0,23.81,438.4
2023-07-27 01:40:00,987.65,11.99,286.16,10.27,89.2,14.03,12.52,1.52,7.92,12.68,1200.85,1.32,2.51,195.7,0.0,0.0,0.0,0.0,0.0,23.72,439.1
2023-07-27 01:50:00,987.55,11.88,286.05,10.3,90.0,13.93,12.54,1.39,7.94,12.7,1201.18,1.9,3.06,206.3,0.0,0.0,0.0,0.0,0.0,23.61,438.7
2023-07-27 02:00:00,987.46,11.76,285.94,10.26,90.5,13.82,12.51,1.31,7.92,12.67,1201.59,1.71,2.65,199.0,0.0,0.0,0.0,0.0,0.0,23.49,438.8
2023-07-27 02:10:00,987.37,11.57,285.76,10.22,91.4,13.65,12.48,1.17,7.9,12.64,1202.3,1.94,2.96,193.3,0.0,0.0,0.0,0.0,0.0,23.36,438.8
2023-07-27 02:20:00,987.33,11.57,285.76,10.29,91.8,13.65,12.53,1.12,7.93,12.69,1202.22,1.75,3.31,187.6,0.0,0.0,0.0,0.0,0.0,23.23,438.9
2023-07-27 02:30:00,987.25,11.5,285.7,10.28,92.2,13.59,12.53,1.06,7.93,12.69,1202.42,1.41,2.31,183.7,0.0,0.0,0.0,0.0,0.0,23.09,440.0
2023-07-27 02:40:00,987.14,11.42,285.63,10.31,92.9,13.52,12.56,0.96,7.95,12.72,1202.61,1.45,2.56,182.5,0.0,0.0,0.0,0.0,0.0,22.96,442.9
2023-07-27 02:50:00,987.04,11.28,285.49,10.32,93.8,13.39,12.56,0.83,7.95,12.72,1203.08,1.91,2.59,190.7,0.0,0.0,0.0,0.0,0.0,22.84,444.6
2023-07-27 03:00:00,986.94,10.99,285.21,10.22,95.0,13.13,12.48,0.66,7.9,12.64,1204.22,1.82,2.5,211.1,0.0,0.0,0.0,0.0,0.0,22.73,443.6
2023-07-27 03:10:00,986.88,10.89,285.11,10.26,95.9,13.05,12.51,0.53,7.92,12.68,1204.56,1.15,2.05,205.0,0.0,0.0,0.0,0.0,0.0,22.61,445.4
2023-07-27 03:20:00,986.77,10.92,285.15,10.26,95.7,13.07,12.51,0.56,7.92,12.68,1204.29,1.14,1.61,198.7,0.0,0.0,0.0,0.0,0.0,22.5,447.4
2023-07-27 03:30:00,986.71,10.84,285.08,10.2,95.8,13.0,12.46,0.55,7.89,12.63,1204.59,0.83,1.42,200.8,0.0,0.0,0.0,0.0,0.0,22.41,446.7
2023-07-27 03:40:00,986.66,10.83,285.07,10.23,96.1,13.0,12.49,0.51,7.91,12.66,1204.55,0.81,1.69,214.2,0.0,0.0,0.0,0.0,0.0,22.34,447.2
2023-07-27 03:50:00,986.55,10.86,285.11,10.26,96.1,13.02,12.51,0.51,7.93,12.68,1204.28,0.92,1.61,221.9,0.0,0.0,0.0,0.0,0.0,22.29,447.8
2023-07-27 04:00:00,986.5,10.91,285.17,10.28,95.9,13.06,12.53,0.54,7.94,12.7,1204.0,0.89,1.83,209.2,0.0,0.0,0.0,0.0,0.0,22.27,448.8
2023-07-27 04:10:00,986.53,10.86,285.11,10.25,96.0,13.02,12.5,0.52,7.92,12.67,1204.26,1.17,2.02,205.5,0.0,0.0,0.0,0.0,0.0,22.26,447.9
2023-07-27 04:20:00,986.56,10.79,285.04,10.23,96.3,12.96,12.48,0.48,7.91,12.65,1204.6,1.12,1.97,220.2,0.0,0.0,0.0,0.0,1.41,22.26,449.7
2023-07-27 04:30:00,986.54,10.79,285.04,10.26,96.5,12.96,12.51,0.45,7.92,12.68,1204.57,1.3,2.34,212.7,0.0,0.0,1.83,2.88,4.97,22.28,451.9
2023-07-27 04:40:00,986.51,10.78,285.04,10.25,96.5,12.95,12.5,0.45,7.92,12.67,1204.58,1.47,2.12,207.3,0.0,0.0,5.1,8.15,11.64,22.31,451.1
2023-07-27 04:50:00,986.42,10.77,285.03,10.25,96.6,12.94,12.5,0.44,7.92,12.68,1204.51,1.59,2.72,206.5,0.0,0.0,10.93,15.74,17.84,22.34,450.3
2023-07-27 05:00:00,986.31,10.84,285.11,10.28,96.3,13.0,12.52,0.48,7.94,12.7,1204.06,1.74,2.62,204.8,0.0,0.0,15.42,21.93,27.63,22.37,448.9
2023-07-27 05:10:00,986.28,11.02,285.3,10.33,95.5,13.16,12.57,0.59,7.96,12.74,1203.24,1.4,2.27,195.2,0.0,0.0,19.91,36.47,43.96,22.41,448.0
2023-07-27 05:20:00,986.27,11.17,285.45,10.34,94.6,13.29,12.57,0.72,7.97,12.75,1202.59,1.57,2.74,189.4,0.0,0.0,25.19,47.94,50.36,22.45,448.9
2023-07-27 05:30:00,986.25,11.2,285.48,10.35,94.5,13.32,12.59,0.73,7.98,12.76,1202.44,1.97,3.31,191.4,0.0,0.0,31.23,61.79,77.99,22.51,449.6
2023-07-27 05:40:00,986.17,11.22,285.5,10.4,94.7,13.34,12.63,0.71,8.0,12.81,1202.23,1.33,2.36,186.5,0.0,0.0,51.14,99.89,121.57,22.57,450.5
2023-07-27 05:50:00,986.07,11.39,285.68,10.51,94.3,13.49,12.72,0.77,8.06,12.9,1201.35,1.32,1.81,176.8,0.0,0.0,72.42,138.6,157.63,22.63,452.8
2023-07-27 06:00:00,985.97,11.47,285.77,10.56,94.1,13.56,12.76,0.8,8.09,12.94,1200.87,0.93,1.49,208.7,0.0,0.0,96.66,184.42,198.9,22.71,453.6
2023-07-27 06:10:00,985.92,11.69,286.0,10.68,93.5,13.76,12.86,0.89,8.16,13.05,1199.84,0.78,1.48,212.0,0.0,0.0,115.06,219.13,267.08,22.85,454.5
2023-07-27 06:20:00,985.85,12.08,286.39,10.79,91.8,14.12,12.96,1.16,8.22,13.15,1198.07,1.66,3.09,196.7,0.0,0.0,127.14,244.17,268.3,23.04,451.3
2023-07-27 06:30:00,985.77,12.38,286.7,10.72,89.6,14.4,12.9,1.5,8.18,13.09,1196.74,1.88,3.26,188.2,0.0,0.0,129.41,251.52,264.99,23.27,445.2
2023-07-27 06:40:00,985.71,12.76,287.09,10.69,87.2,14.76,12.87,1.89,8.16,13.06,1195.09,2.27,3.95,182.9,0.0,0.0,133.22,259.56,272.22,23.5,440.2
2023-07-27 06:50:00,985.67,13.09,287.42,10.75,85.7,15.09,12.93,2.16,8.2,13.12,1193.63,1.95,3.68,185.8,0.0,0.0,131.77,259.34,286.08,23.72,437.9
2023-07-27 07:00:00,985.64,13.35,287.69,10.87,84.9,15.35,13.03,2.32,8.26,13.22,1192.47,2.57,3.48,178.6,0.0,0.0,169.9,330.06,380.63,23.92,436.1
2023-07-27 07:10:00,985.63,13.65,287.99,11.02,84.1,15.65,13.16,2.49,8.35,13.35,1191.15,2.46,3.42,185.1,0.0,0.0,193.33,373.92,405.86,24.12,435.3
2023-07-27 07:20:00,985.57,14.06,288.41,11.06,82.1,16.07,13.19,2.88,8.37,13.39,1189.36,2.02,3.34,177.6,0.0,0.0,192.46,376.46,385.54,24.36,433.4
2023-07-27 07:30:00,985.58,14.38,288.73,11.13,80.8,16.41,13.26,3.15,8.41,13.45,1188.02,2.33,3.33,163.1,0.0,0.0,154.68,304.2,363.94,24.63,433.2
2023-07-27 07:40:00,985.52,14.54,288.89,11.23,80.5,16.58,13.35,3.23,8.47,13.54,1187.25,1.94,3.15,165.3,0.0,0.0,90.3,181.79,212.33,24.89,435.4
2023-07-27 07:50:00,985.43,14.49,288.85,11.24,80.8,16.53,13.35,3.17,8.47,13.55,1187.34,1.97,2.9,168.9,0.0,0.0,73.98,150.11,192.56,25.12,435.2
2023-07-27 08:00:00,985.4,14.48,288.84,11.3,81.2,16.51,13.41,3.1,8.51,13.61,1187.32,2.11,3.37,172.5,0.0,0.0,120.85,249.67,267.48,25.29,432.9
2023-07-27 08:10:00,985.32,14.71,289.08,11.4,80.5,16.76,13.49,3.27,8.56,13.69,1186.23,1.86,3.31,173.5,0.0,0.0,154.92,316.91,392.84,25.43,431.0
2023-07-27 08:20:00,985.24,15.07,289.45,11.34,78.38,17.16,13.45,3.71,8.53,13.65,1184.68,1.83,3.22,175.1,0.0,0.0,210.82,426.45,463.52,25.58,427.5
2023-07-27 08:30:00,985.15,15.56,289.95,11.28,75.64,17.7,13.39,4.31,8.5,13.59,1182.58,2.55,3.39,157.3,0.0,0.0,246.13,493.68,502.91,25.77,424.3
2023-07-27 08:40:00,985.05,15.98,290.38,11.41,74.26,18.19,13.51,4.68,8.57,13.71,1180.69,1.98,3.68,145.9,0.0,0.0,247.8,496.82,510.49,26.01,423.1
2023-07-27 08:50:00,985.0,16.41,290.81,11.52,72.78,18.69,13.6,5.09,8.64,13.81,1178.83,1.62,2.53,180.5,0.0,0.0,265.31,532.3,550.92,26.29,420.1
2023-07-27 09:00:00,984.94,16.71,291.12,11.55,71.57,19.05,13.64,5.42,8.66,13.84,1177.53,2.91,5.91,201.3,0.0,0.0,203.94,410.15,490.76,26.61,415.4
2023-07-27 09:10:00,984.9,16.83,291.24,11.3,69.86,19.2,13.41,5.79,8.51,13.62,1177.09,4.92,7.41,201.7,0.0,0.0,218.56,442.85,470.17,26.94,411.7
2023-07-27 09:20:00,984.84,16.93,291.35,11.45,70.09,19.32,13.54,5.78,8.6,13.75,1176.56,3.86,5.91,202.2,0.0,0.0,237.35,479.28,505.95,27.2,411.2
2023-07-27 09:30:00,984.79,17.03,291.45,11.47,69.72,19.44,13.56,5.89,8.61,13.77,1176.09,4.02,5.5,198.9,0.0,0.0,221.14,445.91,521.83,27.4,411.6
2023-07-27 09:40:00,984.63,16.98,291.42,11.6,70.56,19.38,13.68,5.71,8.68,13.89,1176.04,4.49,6.53,213.2,0.0,0.0,251.1,509.85,556.84,27.57,411.6
2023-07-27 09:50:00,984.59,16.98,291.42,11.76,71.31,19.38,13.82,5.56,8.78,14.04,1175.93,4.8,7.43,211.6,0.0,0.0,254.15,515.74,556.3,27.69,411.0
2023-07-27 10:00:00,984.5,17.11,291.56,11.96,71.68,19.54,14.01,5.53,8.9,14.23,1175.21,5.08,7.03,215.2,0.0,0.0,295.95,602.83,728.85,27.78,410.4
2023-07-27 10:10:00,984.48,17.25,291.7,12.19,72.12,19.72,14.22,5.5,9.03,14.44,1174.52,4.21,5.85,213.5,0.0,0.0,237.29,491.64,591.42,27.84,409.9
2023-07-27 10:20:00,984.51,17.21,291.66,12.4,73.31,19.67,14.42,5.25,9.16,14.64,1174.63,4.21,6.66,204.3,0.0,480.0,216.4,453.7,565.21,27.91,410.2
2023-07-27 10:30:00,984.45,16.72,291.17,12.73,77.3,19.07,14.74,4.33,9.36,14.97,1176.4,4.09,6.05,189.5,0.0,600.0,153.94,337.57,376.97,27.92,411.0
2023-07-27 10:40:00,984.34,16.2,290.66,12.9,80.8,18.44,14.9,3.54,9.47,15.14,1178.3,4.04,5.54,190.7,0.0,430.0,140.45,309.71,358.77,27.82,411.9
2023-07-27 10:50:00,984.21,15.81,290.28,13.12,84.0,17.99,15.11,2.88,9.61,15.35,1179.64,3.37,4.69,181.2,0.0,600.0,142.21,309.94,411.61,27.65,412.6
2023-07-27 11:00:00,984.12,15.51,289.98,12.98,84.9,17.65,14.98,2.66,9.52,15.22,1180.82,4.31,5.85,176.8,0.1,600.0,225.5,477.58,518.58,27.46,413.9
2023-07-27 11:10:00,984.09,15.29,289.77,13.12,86.9,17.4,15.12,2.28,9.61,15.37,1181.62,3.83,6.0,182.8,0.0,520.0,198.01,428.96,455.7,27.25,414.2
2023-07-27 11:20:00,983.95,15.16,289.65,13.12,87.6,17.26,15.12,2.14,9.61,15.36,1181.99,4.49,7.95,185.8,0.0,250.0,182.03,397.63,444.37,27.07,414.4
2023-07-27 11:30:00,983.83,15.16,289.66,13.24,88.3,17.26,15.24,2.02,9.69,15.49,1181.79,4.05,6.49,182.4,0.1,190.0,179.28,389.61,442.84,26.89,414.5
2023-07-27 11:40:00,983.72,15.16,289.67,13.17,87.9,17.26,15.17,2.09,9.65,15.42,1181.68,4.41,6.4,182.5,0.0,590.0,174.94,378.77,467.57,26.73,414.9
2023-07-27 11:50:00,983.6,15.19,289.71,13.2,87.9,17.29,15.2,2.09,9.67,15.45,1181.4,4.28,6.8,190.6,0.0,30.0,203.58,435.81,479.33,26.59,414.7
2023-07-27 12:00:00,983.38,15.39,289.93,13.47,88.3,17.51,15.46,2.05,9.84,15.72,1180.2,3.58,6.37,187.5,0.0,250.0,256.56,535.21,566.0,26.48,414.2
2023-07-27 12:10:00,983.19,15.6,290.15,13.53,87.5,17.75,15.53,2.22,9.88,15.8,1179.08,4.07,6.59,183.1,0.0,90.0,231.12,485.0,542.39,26.43,413.7
2023-07-27 12:20:00,983.1,15.64,290.2,13.83,89.0,17.8,15.84,1.96,10.08,16.11,1178.67,4.03,6.77,188.9,0.0,390.0,217.17,460.09,529.56,26.44,412.9
2023-07-27 12:30:00,982.86,15.63,290.21,13.96,89.8,17.78,15.97,1.81,10.17,16.25,1178.36,4.99,7.59,183.7,0.1,600.0,205.69,440.44,508.26,26.47,412.6
2023-07-27 12:40:00,982.62,15.45,290.05,14.02,91.2,17.58,16.03,1.55,10.21,16.32,1178.77,4.91,7.95,184.5,0.1,600.0,186.65,400.82,419.63,26.45,412.6
2023-07-27 12:50:00,982.47,15.4,290.01,13.96,91.1,17.52,15.96,1.56,10.17,16.25,1178.83,5.18,8.09,183.1,0.0,230.0,161.74,348.99,391.46,26.37,412.2
2023-07-27 13:00:00,982.39,15.42,290.04,13.89,90.6,17.55,15.9,1.65,10.13,16.18,1178.68,5.38,8.03,184.6,0.0,0.0,161.52,342.6,437.18,26.26,412.1
2023-07-27 13:10:00,982.29,15.57,290.2,14.06,90.7,17.72,16.07,1.65,10.24,16.36,1177.87,3.99,6.42,193.9,0.0,0.0,209.46,433.26,459.01,26.18,411.7
2023-07-27 13:20:00,982.13,15.76,290.4,14.06,89.6,17.93,16.07,1.86,10.24,16.36,1176.9,4.79,6.81,182.1,0.0,110.0,180.44,383.34,477.77,26.16,411.6
